2011-08-05	3363.61
2011-08-12	3354.64
2011-08-19	3317.24
2011-08-26	3472.39
2011-09-02	3354.75
2011-09-09	3333.15
2011-09-16	3317.20
2011-09-23	3211.40
2011-09-30	3081.99
2011-10-14	3223.91
2011-10-21	3113.28
2011-10-28	3355.69
2011-11-04	3396.57
2011-11-11	3296.57
2011-11-18	3177.96
2011-11-25	3126.86
2011-12-02	3167.46
2011-12-09	3172.82
2011-12-16	3068.90
2011-12-23	3026.12
2011-12-30	3019.14
2012-01-06	3005.21
2012-01-13	3119.47
2012-01-20	3290.02
2012-02-03	3300.30
2012-02-10	3308.94
2012-02-17	3288.54
2012-02-24	3441.10
2012-03-02	3487.20
2012-03-09	3437.81
2012-03-16	3349.26
2012-03-23	3274.60
2012-03-30	3232.91
2012-04-06	3296.90
2012-04-13	3396.32
2012-04-20	3492.61
2012-04-27	3495.74
2012-05-04	3581.22
2012-05-11	3459.30
2012-05-18	3406.23
2012-05-25	3409.94
2012-06-01	3489.63
2012-06-08	3344.02
2012-06-15	3426.29
2012-06-21	3355.49
2012-06-29	3323.87
2012-07-06	3336.94
2012-07-13	3272.82
2012-07-20	3237.56
2012-07-27	3154.77
2012-08-03	3160.42
2012-08-10	3201.49
2012-08-17	3072.75
2012-08-24	3012.19
2012-08-31	2981.75
2012-09-07	3104.80
2012-09-14	3069.13
2012-09-21	2922.72
2012-09-28	3063.72
2012-10-12	3093.54
2012-10-19	3138.06
2012-10-26	3037.60
2012-11-02	3144.79
2012-11-09	3052.22
2012-11-16	2975.55
2012-11-23	3021.91
2012-11-30	2962.61
2012-12-07	3183.14
2012-12-14	3394.62
2012-12-21	3383.66
2012-12-28	3590.38
2013-01-04	3711.40
2013-01-11	3593.04
2013-01-18	3761.00
2013-01-25	3796.72
2013-02-01	4206.19
2013-02-08	4124.36
2013-02-22	3789.54
2013-03-01	3983.19
2013-03-08	3835.65
2013-03-15	3710.70
2013-03-22	3886.77
2013-03-29	3618.69
2013-04-03	3636.86
2013-04-12	3587.03
2013-04-19	3763.72
2013-04-26	3617.53
2013-05-03	3722.02
2013-05-10	3743.67
2013-05-17	3824.86
2013-05-24	3817.77
2013-05-31	3862.72
2013-06-07	3666.86
2013-06-14	3547.21
2013-06-21	3388.36
2013-06-28	3221.14
2013-07-05	3210.94
2013-07-12	3342.52
2013-07-19	3181.79
2013-07-26	3185.27
2013-08-02	3240.39
2013-08-09	3250.06
2013-08-16	3341.89
2013-08-23	3274.41
2013-08-30	3370.55
2013-09-06	3442.98
2013-09-13	3737.52
2013-09-18	3624.45
2013-09-27	3477.01
2013-09-30	3479.53
2013-10-11	3556.66
2013-10-18	3443.15
2013-10-25	3399.74
2013-11-01	3486.05
2013-11-08	3343.14
2013-11-15	3364.25
2013-11-22	3458.09
2013-11-29	3487.44
2013-12-06	3529.17
2013-12-13	3444.18
2013-12-20	3256.20
2013-12-27	3293.34
2014-01-03	3255.64
2014-01-10	3171.26
2014-01-17	3129.24
2014-01-24	3210.26
2014-01-30	3165.55
2014-02-07	3158.46
2014-02-14	3272.70
2014-02-21	3187.77
2014-02-28	3086.57
2014-03-07	3068.72
2014-03-14	3025.37
2014-03-21	3131.94
2014-03-28	3164.89
2014-04-04	3210.27
2014-04-11	3335.86
2014-04-18	3251.18
2014-04-25	3226.41
2014-04-30	3205.68
2014-05-09	3164.31
2014-05-16	3189.25
2014-05-23	3204.93
2014-05-30	3206.01
2014-06-06	3178.66
2014-06-13	3247.57
2014-06-20	3196.96
2014-06-27	3176.65
2014-07-04	3223.27
2014-07-11	3175.91
2014-07-18	3198.27
2014-07-25	3377.74
2014-08-01	3499.76
2014-08-08	3470.50
2014-08-15	3513.33
2014-08-22	3488.34
2014-08-29	3436.77
2014-09-05	3587.84
2014-09-12	3537.04
2014-09-19	3528.36
2014-09-26	3530.81
2014-09-30	3540.14
2014-10-10	3571.86
2014-10-17	3554.89
2014-10-24	3499.97
2014-10-31	3699.62
2014-11-07	3703.90
2014-11-14	3884.14
2014-11-21	3892.21
2014-11-28	4471.66
2014-12-05	5234.65
2014-12-12	5155.22
2014-12-19	5585.91
2014-12-26	5832.98
2014-12-31	6162.51
2015-01-09	5972.83
2015-01-16	6145.69
2015-01-23	5958.69
2015-01-30	5606.72
2015-02-06	5443.20
2015-02-13	5681.95
2015-02-17	5720.37
2015-02-27	5763.58
2015-03-06	5509.34
2015-03-13	5801.87
2015-03-20	6281.88
2015-03-27	6260.80
2015-04-03	6583.56
2015-04-10	7025.90
2015-04-17	7224.75
2015-04-24	7116.84
2015-04-30	7212.28
2015-05-08	6957.79
2015-05-15	6886.68
2015-05-22	7328.81
2015-05-29	6984.29
2015-06-05	7567.96
2015-06-12	7782.57
2015-06-19	6843.51
2015-06-26	6456.51
2015-07-03	6013.18
2015-07-10	6527.07
2015-07-17	6354.10
2015-07-24	6255.69
2015-07-31	5703.94
2015-08-07	5759.35
2015-08-14	5936.71
2015-08-21	5257.82
2015-08-28	4980.27
2015-09-02	5074.80
2015-09-11	5031.80
2015-09-18	4928.69
2015-09-25	4924.44
2015-09-30	4869.11
2015-10-09	5054.76
2015-10-16	5313.65
2015-10-23	5395.97
2015-10-30	5348.99
2015-11-06	5873.28
2015-11-13	5837.73
2015-11-20	5899.70
2015-11-27	5571.87
2015-12-04	5847.46
2015-12-11	5744.54
2015-12-18	6042.08
2015-12-25	6207.34
2015-12-31	6008.03
2016-01-08	5442.80
2016-01-15	5072.08
2016-01-22	5033.13
2016-01-29	4817.57
2016-02-05	4814.42
2016-02-19	4915.72
2016-02-26	4768.58
2016-03-04	5115.74
2016-03-11	4968.50
2016-03-18	5182.13
2016-03-25	5236.45
2016-04-01	5257.94
2016-04-08	5168.71
2016-04-15	5331.46
2016-04-22	5242.52
2016-04-29	5188.62
2016-05-06	5131.10
2016-05-13	5031.54
2016-05-20	5054.91
2016-05-27	5034.07
2016-06-03	5214.87
2016-06-08	5182.09
2016-06-17	5104.89
2016-06-24	5072.14
2016-07-01	5189.02
2016-07-08	5165.75
2016-07-15	5236.88
2016-07-22	5166.35
2016-07-29	5100.57
2016-08-05	5165.96
2016-08-12	5383.40
2016-08-19	5498.94
2016-08-26	5394.34
2016-09-02	5426.33
2016-09-09	5409.81
2016-09-14	5285.67
