1991-08-16	512.47
1991-08-23	521.06
1991-08-30	525.68
1991-09-06	516.94
1991-09-13	516.71
1991-09-20	527.19
1991-09-27	524.48
1991-10-04	520.40
1991-10-11	519.05
1991-10-18	538.90
1991-10-25	525.17
1991-11-01	540.93
1991-11-08	548.08
1991-11-15	531.29
1991-11-22	526.46
1991-11-29	523.90
1991-12-06	536.30
1991-12-13	540.90
1991-12-20	535.76
1991-12-27	565.71
1992-01-03	592.65
1992-01-10	615.70
1992-01-17	626.85
1992-01-24	624.68
1992-01-31	620.21
1992-02-07	634.95
1992-02-14	636.43
1992-02-21	629.75
1992-02-28	633.47
1992-03-06	615.95
1992-03-13	618.62
1992-03-20	624.28
1992-03-27	604.67
1992-04-03	590.01
1992-04-10	584.24
1992-04-16	591.81
1992-04-24	572.89
1992-05-01	578.14
1992-05-08	585.76
1992-05-15	574.43
1992-05-22	580.30
1992-05-29	585.31
1992-06-05	585.43
1992-06-12	569.52
1992-06-19	554.20
1992-06-26	547.84
1992-07-02	563.35
1992-07-10	567.80
1992-07-17	570.52
1992-07-24	565.61
1992-07-31	580.83
1992-08-07	573.74
1992-08-14	573.18
1992-08-21	563.70
1992-08-28	563.56
1992-09-04	573.44
1992-09-11	583.01
1992-09-18	589.12
1992-09-25	577.20
1992-10-02	571.63
1992-10-09	570.52
1992-10-16	582.61
1992-10-23	597.30
1992-10-30	605.17
1992-11-06	616.82
1992-11-13	637.16
1992-11-20	642.60
1992-11-27	649.49
1992-12-04	661.60
1992-12-11	655.79
1992-12-18	661.29
1992-12-24	665.88
1992-12-31	676.95
1993-01-08	677.21
1993-01-15	697.15
1993-01-22	701.63
1993-01-29	696.34
1993-02-05	700.98
1993-02-12	690.54
1993-02-19	663.61
1993-02-26	670.77
1993-03-05	681.37
1993-03-12	692.78
1993-03-19	682.72
1993-03-26	681.54
1993-04-02	669.85
1993-04-08	666.33
1993-04-16	666.78
1993-04-23	658.41
1993-04-30	661.42
1993-05-07	681.44
1993-05-14	676.37
1993-05-21	694.29
1993-05-28	700.53
1993-06-04	702.01
1993-06-11	693.19
1993-06-18	689.59
1993-06-25	694.81
1993-07-02	704.49
1993-07-09	705.81
1993-07-16	699.73
1993-07-23	700.24
1993-07-30	704.70
1993-08-06	718.08
1993-08-13	718.26
1993-08-20	730.96
1993-08-27	734.07
1993-09-03	749.71
1993-09-10	744.31
1993-09-17	740.11
1993-09-24	754.65
1993-10-01	763.23
1993-10-08	764.27
1993-10-15	787.42
1993-10-22	772.68
1993-10-29	779.26
1993-11-05	762.99
1993-11-12	779.32
1993-11-19	751.56
1993-11-26	754.87
1993-12-03	772.22
1993-12-10	760.74
1993-12-17	759.23
1993-12-23	758.70
1993-12-31	776.80
1994-01-07	782.94
1994-01-14	792.31
1994-01-21	794.28
1994-01-28	796.53
1994-02-04	777.28
1994-02-11	781.39
1994-02-18	788.85
1994-02-25	783.78
1994-03-04	790.55
1994-03-11	789.20
1994-03-18	803.93
1994-03-25	783.45
1994-03-31	743.46
1994-04-08	748.71
1994-04-15	727.97
1994-04-22	722.56
1994-04-29	733.84
1994-05-06	732.86
1994-05-13	716.92
1994-05-20	726.70
1994-05-27	733.14
1994-06-03	742.38
1994-06-10	734.25
1994-06-17	729.35
1994-06-24	693.79
1994-07-01	706.85
1994-07-08	707.46
1994-07-15	721.36
1994-07-22	716.68
1994-07-29	722.16
1994-08-05	718.67
1994-08-12	731.61
1994-08-19	742.43
1994-08-26	762.94
1994-09-02	759.23
1994-09-09	763.73
1994-09-16	777.91
1994-09-23	757.46
1994-09-30	764.29
1994-10-07	749.96
1994-10-14	767.08
1994-10-21	765.38
1994-10-28	776.15
1994-11-04	766.08
1994-11-11	762.12
1994-11-18	764.67
1994-11-25	742.52
1994-12-02	745.02
1994-12-09	719.05
1994-12-16	729.07
1994-12-23	742.19
1994-12-30	751.96
1995-01-06	749.69
1995-01-13	762.16
1995-01-20	762.05
1995-01-27	758.91
1995-02-03	772.06
1995-02-10	790.43
1995-02-17	786.97
1995-02-24	791.08
1995-03-03	798.79
1995-03-10	802.22
1995-03-17	808.33
1995-03-24	818.66
1995-03-31	817.21
1995-04-07	814.69
1995-04-13	832.64
1995-04-21	823.44
1995-04-28	843.98
1995-05-05	843.53
1995-05-12	858.94
1995-05-19	864.57
1995-05-26	871.87
1995-06-02	872.97
1995-06-09	884.38
1995-06-16	908.65
1995-06-23	938.87
1995-06-30	933.45
1995-07-07	969.76
1995-07-14	999.33
1995-07-21	961.77
1995-07-28	1005.28
1995-08-04	991.09
1995-08-11	1004.11
1995-08-18	1031.28
1995-08-25	1019.97
1995-09-01	1019.47
1995-09-08	1060.03
1995-09-15	1051.10
1995-09-22	1053.39
1995-09-29	1043.54
1995-10-06	1012.04
1995-10-13	1018.38
1995-10-20	1039.53
1995-10-27	1025.55
1995-11-03	1065.66
1995-11-10	1063.87
1995-11-17	1045.03
1995-11-24	1030.17
1995-12-01	1055.31
1995-12-08	1062.41
1995-12-15	1030.48
1995-12-22	1046.89
1995-12-29	1052.13
1996-01-05	1033.47
1996-01-12	1008.23
1996-01-19	1018.45
1996-01-26	1040.96
1996-02-02	1072.11
1996-02-09	1094.60
1996-02-16	1090.71
1996-02-23	1117.79
1996-03-01	1086.08
1996-03-08	1063.73
1996-03-15	1099.59
1996-03-22	1102.22
1996-03-29	1101.40
1996-04-04	1118.21
1996-04-12	1100.94
1996-04-19	1138.70
1996-04-26	1186.89
1996-05-03	1184.60
1996-05-10	1202.76
1996-05-17	1241.88
1996-05-24	1247.80
1996-05-31	1243.43
1996-06-07	1229.76
1996-06-14	1213.18
1996-06-21	1175.44
1996-06-28	1185.02
1996-07-05	1158.35
1996-07-12	1103.49
1996-07-19	1097.68
1996-07-26	1079.44
1996-08-02	1124.92
1996-08-09	1137.27
1996-08-16	1133.65
1996-08-23	1143.05
1996-08-30	1141.50
1996-09-06	1139.39
1996-09-13	1188.67
1996-09-20	1219.69
1996-09-27	1230.05
1996-10-04	1247.56
1996-10-11	1248.27
1996-10-18	1242.48
1996-10-25	1222.60
1996-11-01	1221.78
1996-11-08	1257.51
1996-11-15	1261.80
1996-11-22	1274.36
1996-11-29	1292.61
1996-12-06	1287.68
1996-12-13	1284.91
1996-12-20	1288.56
1996-12-27	1291.38
1997-01-03	1310.68
1997-01-10	1332.02
1997-01-17	1349.05
1997-01-24	1363.83
1997-01-31	1379.85
1997-02-07	1357.71
1997-02-14	1367.19
1997-02-21	1334.32
1997-02-28	1309.00
1997-03-07	1311.80
