2012-09-28	877.91
2012-10-12	889.33
2012-10-19	898.42
2012-10-26	865.07
2012-11-02	881.77
2012-11-09	851.31
2012-11-16	831.36
2012-11-23	832.16
2012-11-30	775.24
2012-12-07	807.48
2012-12-14	840.66
2012-12-21	854.79
2012-12-28	886.64
2013-01-04	897.58
2013-01-11	916.12
2013-01-18	966.88
2013-01-25	926.91
2013-02-01	959.50
2013-02-08	984.95
2013-02-22	993.62
2013-03-01	1059.71
2013-03-08	1031.38
2013-03-15	1005.80
2013-03-22	1042.68
2013-03-29	993.30
2013-04-03	970.87
2013-04-12	971.65
2013-04-19	1005.40
2013-04-26	963.83
2013-05-03	993.47
2013-05-10	1056.98
2013-05-17	1104.63
2013-05-24	1159.37
2013-05-31	1175.05
2013-06-07	1099.19
2013-06-14	1107.91
2013-06-21	1057.51
2013-06-28	1004.94
2013-07-05	1032.27
2013-07-12	1038.74
2013-07-19	1034.26
2013-07-26	1073.56
2013-08-02	1096.77
2013-08-09	1109.16
2013-08-16	1085.60
2013-08-23	1104.10
2013-08-30	1084.69
2013-09-06	1128.82
2013-09-13	1138.87
2013-09-18	1134.23
2013-09-27	1135.23
2013-09-30	1149.76
2013-10-11	1209.25
2013-10-18	1222.12
2013-10-25	1209.96
2013-11-01	1147.16
2013-11-08	1142.76
2013-11-15	1165.56
2013-11-22	1187.56
2013-11-29	1219.35
2013-12-06	1192.93
2013-12-13	1199.90
2013-12-20	1149.22
2013-12-27	1176.47
2014-01-03	1190.03
2014-01-10	1146.14
2014-01-17	1161.21
2014-01-24	1219.29
2014-01-30	1202.27
2014-02-07	1231.01
2014-02-14	1288.94
2014-02-21	1290.18
2014-02-28	1252.88
2014-03-07	1258.43
2014-03-14	1221.37
2014-03-21	1237.79
2014-03-28	1181.96
2014-04-04	1205.85
2014-04-11	1222.57
2014-04-18	1221.25
2014-04-25	1148.80
2014-04-30	1139.91
2014-05-09	1122.50
2014-05-16	1113.11
2014-05-23	1133.29
2014-05-30	1144.06
2014-06-06	1146.12
2014-06-13	1178.03
2014-06-20	1160.73
2014-06-27	1191.22
