1986/01/09	123.21
1986/01/10	124.16
1986/01/13	124.47
1986/01/14	124.67
1986/01/15	124.30
1986/01/16	124.53
1986/01/17	124.41
1986/01/20	124.60
1986/01/21	124.50
1986/01/22	124.75
1986/01/23	124.45
1986/01/24	122.78
1986/01/27	122.45
1986/01/28	122.13
1986/01/29	121.85
1986/01/30	121.15
1986/01/31	121.52
1986/02/03	122.04
1986/02/04	122.87
1986/02/05	121.63
1986/02/06	121.81
1986/02/07	121.97
1986/02/10	120.81
1986/02/11	120.60
1986/02/12	120.09
1986/02/13	119.14
1986/02/14	118.82
1986/02/18	118.05
1986/02/19	117.19
1986/02/20	117.10
1986/02/21	117.22
1986/02/24	115.86
1986/02/25	115.17
1986/02/26	114.77
1986/02/27	114.38
1986/02/28	115.08
1986/03/03	114.38
1986/03/04	113.73
1986/03/05	116.10
1986/03/06	115.25
1986/03/07	114.97
1986/03/10	116.22
1986/03/11	115.86
1986/03/12	116.13
1986/03/13	116.75
1986/03/14	115.22
1986/03/17	114.83
1986/03/18	114.42
1986/03/19	115.10
1986/03/20	114.68
1986/03/21	114.17
1986/03/24	116.84
1986/03/25	118.11
1986/03/26	118.02
1986/03/27	117.68
1986/03/31	117.92
1986/04/01	118.00
1986/04/02	118.85
1986/04/03	119.95
1986/04/04	120.69
1986/04/07	120.42
1986/04/08	118.40
1986/04/09	118.44
1986/04/10	116.92
1986/04/11	117.30
1986/04/14	117.50
1986/04/15	117.40
1986/04/16	114.95
1986/04/17	114.29
1986/04/18	113.17
1986/04/21	113.00
1986/04/22	112.18
1986/04/23	112.17
1986/04/24	112.35
1986/04/25	111.12
1986/04/28	110.93
1986/04/29	111.44
1986/04/30	111.77
1986/05/01	113.38
1986/05/02	112.74
1986/05/05	111.25
1986/05/06	112.03
1986/05/07	111.44
1986/05/08	111.34
1986/05/09	111.32
1986/05/12	110.58
1986/05/13	111.54
1986/05/14	111.47
1986/05/15	111.59
1986/05/16	112.87
1986/05/19	112.42
1986/05/20	113.65
1986/05/21	114.46
1986/05/22	115.17
1986/05/23	115.46
1986/05/27	115.03
1986/05/28	115.44
1986/05/29	116.52
1986/05/30	117.51
1986/06/02	117.49
1986/06/03	115.65
1986/06/04	115.39
1986/06/05	114.09
1986/06/06	113.41
1986/06/09	114.18
1986/06/10	112.98
1986/06/11	112.80
1986/06/12	112.41
1986/06/13	112.58
1986/06/16	112.96
1986/06/17	113.93
1986/06/18	113.48
1986/06/19	113.61
1986/06/20	114.72
1986/06/23	113.33
1986/06/24	113.19
1986/06/25	113.04
1986/06/26	112.93
1986/06/27	112.17
1986/06/30	111.61
1986/07/01	111.19
1986/07/02	111.08
1986/07/07	111.54
1986/07/08	111.14
1986/07/09	110.90
1986/07/10	111.12
1986/07/11	112.00
1986/07/14	111.21
1986/07/15	110.32
1986/07/16	110.03
1986/07/17	110.12
1986/07/18	109.43
1986/07/21	109.09
1986/07/22	109.38
1986/07/23	109.44
1986/07/24	109.84
1986/07/25	110.61
1986/07/28	109.11
1986/07/29	109.17
1986/07/30	108.98
1986/07/31	108.04
1986/08/01	108.06
1986/08/04	108.14
1986/08/05	108.35
1986/08/06	107.81
1986/08/07	107.64
1986/08/08	107.63
1986/08/11	107.18
1986/08/12	107.82
1986/08/13	107.58
1986/08/14	107.16
1986/08/15	107.26
1986/08/18	107.66
1986/08/19	106.97
1986/08/20	106.77
1986/08/21	106.58
1986/08/22	106.77
1986/08/25	106.88
1986/08/26	107.49
1986/08/27	107.05
1986/08/28	107.47
1986/08/29	106.43
1986/09/02	106.26
1986/09/03	106.24
1986/09/04	106.46
1986/09/05	107.27
1986/09/08	108.00
1986/09/09	107.83
1986/09/10	107.66
1986/09/11	108.80
1986/09/12	107.58
1986/09/15	107.05
1986/09/16	107.45
1986/09/17	106.47
1986/09/18	105.12
1986/09/19	105.03
1986/09/22	106.75
1986/09/23	107.59
1986/09/24	107.47
1986/09/25	107.60
1986/09/26	107.68
1986/09/29	106.60
1986/09/30	106.74
1986/10/01	106.56
1986/10/02	106.19
1986/10/03	106.15
1986/10/06	105.57
1986/10/07	106.07
1986/10/08	106.03
1986/10/09	106.12
1986/10/10	105.58
1986/10/13	105.31
1986/10/14	105.13
1986/10/15	105.14
1986/10/16	105.26
1986/10/17	105.29
1986/10/20	105.68
1986/10/21	105.71
1986/10/22	105.72
1986/10/23	106.76
1986/10/24	108.12
1986/10/27	108.45
1986/10/28	107.86
1986/10/29	107.68
1986/10/30	108.59
1986/10/31	109.27
1986/11/03	109.34
1986/11/04	109.09
1986/11/05	109.14
1986/11/06	109.07
1986/11/07	108.96
1986/11/10	108.32
1986/11/11	108.00
1986/11/12	107.35
1986/11/13	107.26
1986/11/14	106.98
1986/11/17	107.50
1986/11/18	107.45
1986/11/19	107.26
1986/11/20	107.52
1986/11/21	107.99
1986/11/24	107.85
1986/11/25	106.56
1986/11/26	106.59
1986/11/28	105.92
1986/12/01	105.74
1986/12/02	106.11
1986/12/03	105.95
1986/12/04	107.07
1986/12/05	107.23
1986/12/08	107.36
1986/12/09	107.72
1986/12/10	107.29
1986/12/11	107.47
1986/12/12	107.38
1986/12/15	107.59
1986/12/16	107.71
1986/12/17	107.61
1986/12/18	107.22
1986/12/19	106.90
1986/12/22	106.13
1986/12/23	105.58
1986/12/24	105.48
1986/12/29	104.56
1986/12/30	104.79
1986/12/31	103.58
1987/01/02	103.61
1987/01/05	104.14
1987/01/06	103.70
1987/01/07	104.08
1987/01/08	103.56
1987/01/09	103.73
1987/01/12	102.65
1987/01/13	101.80
1987/01/14	100.17
1987/01/15	100.30
1987/01/16	100.33
1987/01/19	99.05
1987/01/20	100.16
1987/01/21	100.21
1987/01/22	99.14
1987/01/23	99.32
1987/01/26	99.44
1987/01/27	98.26
1987/01/28	97.66
1987/01/29	98.05
1987/01/30	99.86
1987/02/02	98.91
1987/02/03	98.52
1987/02/04	98.91
1987/02/05	99.84
1987/02/06	100.83
1987/02/09	98.63
1987/02/10	99.13
1987/02/11	99.26
1987/02/12	99.67
1987/02/13	99.33
1987/02/17	99.13
1987/02/18	99.54
1987/02/19	99.51
1987/02/20	99.41
1987/02/23	99.75
1987/02/24	99.65
1987/02/25	99.35
1987/02/26	99.20
1987/02/27	99.26
1987/03/02	99.53
1987/03/03	99.30
1987/03/04	99.57
1987/03/05	99.13
1987/03/06	99.57
1987/03/09	100.10
1987/03/10	99.89
1987/03/11	99.93
1987/03/12	100.04
1987/03/13	99.68
1987/03/16	98.87
1987/03/17	98.76
1987/03/18	98.80
1987/03/19	98.77
1987/03/20	98.53
1987/03/23	97.92
1987/03/24	98.04
1987/03/25	98.27
1987/03/26	98.35
1987/03/27	97.64
1987/03/30	96.90
1987/03/31	97.11
1987/04/01	98.11
1987/04/02	97.53
1987/04/03	97.68
1987/04/06	97.77
1987/04/07	97.72
1987/04/08	98.24
1987/04/09	97.41
1987/04/10	96.88
1987/04/13	96.78
1987/04/14	96.13
1987/04/15	96.76
1987/04/16	96.95
1987/04/20	96.78
1987/04/21	96.99
1987/04/22	97.42
1987/04/23	96.61
1987/04/24	95.82
1987/04/27	95.94
1987/04/28	95.97
1987/04/29	96.07
1987/04/30	95.94
1987/05/01	95.37
1987/05/04	94.88
1987/05/05	95.11
1987/05/06	94.94
1987/05/07	95.51
1987/05/08	95.86
1987/05/11	96.24
1987/05/12	96.08
1987/05/13	96.09
1987/05/14	95.67
1987/05/15	95.38
1987/05/18	95.65
1987/05/19	95.30
1987/05/20	95.39
1987/05/21	95.56
1987/05/22	95.83
1987/05/26	97.45
1987/05/27	97.83
1987/05/28	97.39
1987/05/29	97.77
1987/06/01	98.14
1987/06/02	96.65
1987/06/03	97.13
1987/06/04	97.66
1987/06/05	97.57
1987/06/08	97.09
1987/06/09	96.22
1987/06/10	96.49
1987/06/11	96.41
1987/06/12	97.20
1987/06/15	97.88
1987/06/16	97.93
1987/06/17	98.11
1987/06/18	97.98
1987/06/19	98.15
1987/06/22	98.96
1987/06/23	98.65
1987/06/24	97.69
1987/06/25	98.24
1987/06/26	98.18
1987/06/29	98.43
1987/06/30	98.13
1987/07/01	98.24
1987/07/02	98.41
1987/07/06	98.78
1987/07/07	98.96
1987/07/08	98.97
1987/07/09	98.90
