1990/9/11,1653.94
1990/9/12,1648.09
1990/9/13,1646.27
1990/9/14,1614.93
1990/9/17,1604.02
1990/9/18,1579.93
1990/9/19,1570.28
1990/9/20,1540.6
1990/9/21,1543.53
1990/9/24,1502.8
1990/9/25,1485.39
1990/9/26,1499.17
1990/9/27,1523.95
1990/9/28,1491.76
1990/10/1,1540.81
1990/10/2,1572.94
1990/10/3,1567.48
1990/10/4,1552.74
1990/10/5,1551.93
1990/10/8,1586.16
1990/10/9,1551.46
1990/10/10,1540.12
1990/10/11,1541.76
1990/10/12,1575.7
1990/10/15,1598.91
1990/10/16,1601.92
1990/10/17,1616
1990/10/18,1647.67
1990/10/19,1644.7
1990/10/22,1639.95
1990/10/23,1676.17
1990/10/24,1667.24
1990/10/25,1645.99
1990/10/26,1618.58
1990/10/29,1627.9
1990/10/30,1613.59
1990/10/31,1645.57
1990/11/2,1634.8
1990/11/5,1620.57
1990/11/6,1613.49
1990/11/7,1583.46
1990/11/8,1569.86
1990/11/9,1572.83
1990/11/12,1597.34
1990/11/13,1610.13
1990/11/14,1599.13
1990/11/15,1598.02
1990/11/16,1612.1
1990/11/19,1633.65
1990/11/20,1633.15
1990/11/21,1626.97
1990/11/22,1639.68
1990/11/23,1640.06
1990/11/26,1607.24
1990/11/27,1605.92
1990/11/28,1601.25
1990/11/29,1607.06
1990/11/30,1605.12
1990/12/3,1644.87
1990/12/4,1646.53
1990/12/5,1660.44
1990/12/6,1693.52
1990/12/7,1690.71
1990/12/10,1675.01
1990/12/11,1665.54
1990/12/12,1667.85
1990/12/13,1659.4
1990/12/14,1635.52
1990/12/17,1606.23
1990/12/18,1591.65
1990/12/19,1589.32
1990/12/20,1552.72
1990/12/21,1563.97
1990/12/24,1563.97
1990/12/26,1536.89
1990/12/27,1528.9
1990/12/28,1517.93
1990/12/31,1517.93
1991/1/2,1505.1
1991/1/3,1539.5
1991/1/4,1547.66
1991/1/7,1507.87
1991/1/8,1502.77
1991/1/9,1552.19
1991/1/10,1507.09
1991/1/11,1494.94
1991/1/14,1441.17
1991/1/15,1457.27
1991/1/16,1457.77
1991/1/17,1560.47
1991/1/18,1560.27
1991/1/21,1553.57
1991/1/22,1548.64
1991/1/23,1522.39
1991/1/24,1553.77
1991/1/25,1563
1991/1/28,1565.69
1991/1/29,1554.49
1991/1/30,1582.45
1991/1/31,1580.67
1991/2/1,1578.08
1991/2/4,1581.73
1991/2/5,1606.38
1991/2/6,1598.11
1991/2/7,1598.22
1991/2/8,1622.75
1991/2/11,1637.29
1991/2/12,1626.24
1991/2/13,1635.84
1991/2/14,1652.68
1991/2/15,1670.39
1991/2/18,1694.96
1991/2/19,1700.93
1991/2/20,1693.07
1991/2/21,1709.72
1991/2/22,1716.88
1991/2/25,1745.17
1991/2/26,1712.31
1991/2/27,1731.02
1991/2/28,1759.79
1991/3/1,1746.79
1991/3/4,1766.74
1991/3/5,1800.63
1991/3/6,1821.01
1991/3/7,1831.85
1991/3/8,1828.14
1991/3/11,1796.7
1991/3/12,1795.48
1991/3/13,1781.17
1991/3/14,1816.81
1991/3/15,1800.49
1991/3/18,1777.91
1991/3/19,1740.97
1991/3/20,1752.22
1991/3/21,1771.32
1991/3/22,1772.14
1991/3/25,1773.55
1991/3/26,1775.09
1991/3/27,1797.06
1991/3/28,1816.36
1991/4/2,1827.1
1991/4/3,1851.89
1991/4/4,1836.21
1991/4/5,1851.71
1991/4/8,1847.57
1991/4/9,1845.96
1991/4/10,1816.92
1991/4/11,1825.6
1991/4/12,1821.43
1991/4/15,1822.35
1991/4/16,1802.91
