1991/07/03	1606.51
1991/07/04	1621.04
1991/07/05	1618.16
1991/07/08	1610.61
1991/07/09	1630.75
1991/07/10	1640.17
1991/07/11	1635.47
1991/07/12	1645.89
1991/07/15	1647.84
1991/07/16	1638.35
1991/07/17	1629.93
1991/07/18	1621.49
1991/07/19	1624.74
1991/07/22	1627.63
1991/07/23	1631.99
1991/07/24	1621.18
1991/07/25	1613.42
1991/07/26	1604.95
1991/07/29	1605.75
1991/07/30	1616.67
1991/07/31	1619.29
1991/08/01	1620.49
1991/08/02	1619.67
1991/08/05	1623.07
1991/08/06	1613.98
1991/08/07	1631.87
1991/08/08	1630.37
1991/08/09	1633.47
1991/08/12	1626.55
1991/08/13	1650.43
1991/08/14	1650.06
1991/08/15	1654.11
1991/08/16	1653.60
1991/08/19	1501.82
1991/08/20	1524.28
1991/08/21	1603.65
1991/08/22	1622.49
1991/08/23	1636.68
1991/08/26	1652.10
1991/08/27	1645.81
1991/08/28	1650.36
1991/08/29	1651.55
1991/08/30	1649.88
1991/09/02	1653.52
1991/09/03	1657.51
1991/09/04	1649.55
1991/09/05	1649.09
1991/09/06	1646.41
1991/09/09	1638.65
1991/09/10	1625.80
1991/09/11	1628.64
1991/09/12	1632.22
1991/09/13	1633.65
1991/09/16	1631.17
1991/09/17	1635.80
1991/09/18	1621.27
1991/09/19	1624.70
1991/09/20	1616.13
1991/09/23	1618.12
1991/09/24	1627.80
1991/09/25	1625.79
1991/09/26	1614.80
1991/09/27	1612.80
1991/09/30	1605.47
1991/10/01	1609.32
1991/10/02	1607.48
1991/10/04	1604.89
1991/10/07	1589.12
1991/10/08	1582.27
1991/10/09	1567.99
1991/10/10	1568.16
1991/10/11	1569.71
1991/10/14	1571.74
1991/10/15	1585.41
1991/10/16	1570.01
1991/10/17	1561.89
1991/10/18	1565.18
1991/10/21	1570.34
1991/10/22	1577.00
1991/10/23	1590.29
1991/10/24	1572.72
1991/10/25	1572.07
1991/10/28	1579.19
1991/10/29	1588.73
1991/10/30	1586.01
1991/10/31	1579.77
1991/11/01	1572.58
1991/11/04	1568.09
1991/11/05	1578.21
1991/11/06	1573.94
1991/11/07	1582.06
1991/11/08	1610.18
1991/11/11	1605.16
1991/11/12	1623.84
1991/11/13	1615.26
1991/11/14	1627.08
1991/11/15	1626.97
1991/11/18	1605.70
1991/11/19	1589.70
1991/11/21	1603.26
1991/11/22	1599.75
1991/11/25	1590.86
1991/11/26	1603.50
1991/11/27	1589.86
1991/11/28	1587.92
1991/11/29	1571.06
1991/12/02	1549.81
1991/12/03	1549.36
1991/12/04	1554.65
1991/12/05	1557.52
1991/12/06	1555.31
1991/12/09	1559.76
1991/12/10	1548.44
1991/12/11	1543.99
1991/12/12	1550.21
1991/12/13	1557.03
1991/12/16	1551.78
1991/12/17	1562.89
1991/12/18	1570.28
1991/12/19	1559.26
1991/12/20	1545.87
1991/12/23	1542.77
1991/12/27	1564.27
1991/12/30	1577.26
1992/01/02	1598.19
1992/01/03	1604.05
1992/01/06	1604.69
1992/01/07	1593.65
1992/01/08	1581.68
1992/01/09	1599.14
1992/01/10	1613.82
1992/01/13	1620.45
1992/01/14	1629.51
1992/01/15	1663.70
1992/01/16	1664.09
1992/01/17	1669.29
1992/01/20	1685.14
1992/01/21	1687.07
1992/01/22	1680.13
1992/01/23	1671.84
1992/01/24	1669.52
1992/01/27	1686.71
1992/01/28	1685.51
1992/01/29	1671.01
1992/01/30	1683.06
1992/01/31	1685.70
1992/02/03	1685.66
1992/02/04	1678.77
1992/02/05	1685.85
1992/02/06	1683.71
1992/02/07	1686.59
1992/02/10	1683.73
1992/02/11	1679.14
1992/02/12	1685.03
1992/02/13	1680.81
1992/02/14	1676.17
1992/02/17	1688.46
1992/02/18	1696.55
1992/02/19	1690.24
1992/02/20	1711.35
1992/02/21	1711.29
1992/02/24	1729.86
1992/02/25	1716.63
1992/02/26	1743.36
1992/02/27	1745.17
1992/02/28	1746.76
1992/03/02	1749.29
1992/03/03	1763.86
1992/03/04	1762.27
1992/03/05	1762.29
1992/03/06	1746.77
1992/03/09	1753.50
1992/03/10	1753.21
1992/03/11	1739.88
1992/03/12	1723.92
1992/03/13	1734.42
1992/03/16	1723.13
1992/03/17	1732.92
1992/03/18	1729.89
1992/03/19	1725.74
1992/03/20	1730.90
1992/03/23	1714.17
1992/03/24	1716.20
1992/03/25	1719.06
1992/03/26	1718.21
1992/03/27	1698.84
1992/03/30	1714.76
1992/03/31	1718.35
1992/04/01	1706.69
1992/04/02	1723.37
1992/04/03	1716.18
1992/04/06	1738.78
1992/04/07	1737.41
1992/04/08	1714.77
1992/04/09	1724.24
1992/04/10	1733.77
1992/04/13	1729.96
1992/04/14	1734.46
1992/04/15	1744.35
1992/04/16	1746.88
1992/04/21	1747.47
1992/04/22	1753.10
1992/04/23	1745.17
1992/04/24	1745.72
1992/04/27	1742.92
1992/04/28	1731.68
1992/04/29	1731.18
1992/04/30	1728.09
1992/05/04	1731.29
1992/05/05	1733.82
1992/05/06	1745.78
1992/05/07	1752.57
1992/05/08	1748.13
1992/05/11	1750.70
1992/05/12	1747.91
1992/05/13	1745.79
1992/05/14	1735.34
1992/05/15	1719.92
1992/05/18	1763.59
1992/05/19	1766.76
1992/05/20	1785.40
1992/05/21	1783.56
1992/05/22	1804.42
1992/05/25	1812.33
1992/05/26	1799.51
1992/05/27	1792.80
1992/05/29	1806.36
1992/06/01	1798.23
1992/06/02	1800.62
1992/06/03	1786.19
1992/06/04	1791.35
1992/06/05	1789.05
1992/06/09	1784.71
1992/06/10	1789.45
1992/06/11	1779.74
1992/06/12	1786.97
1992/06/15	1773.25
1992/06/16	1781.62
1992/06/17	1773.75
1992/06/19	1776.34
1992/06/22	1770.72
1992/06/23	1772.39
1992/06/24	1762.55
1992/06/25	1764.35
1992/06/26	1752.83
1992/06/29	1755.98
1992/06/30	1754.95
1992/07/01	1759.90
1992/07/02	1759.84
1992/07/03	1776.50
1992/07/06	1769.98
1992/07/07	1766.98
1992/07/08	1752.29
1992/07/09	1760.17
1992/07/10	1750.32
1992/07/13	1731.44
1992/07/14	1735.51
1992/07/15	1733.84
1992/07/16	1730.78
1992/07/17	1699.46
1992/07/20	1652.71
1992/07/21	1654.09
1992/07/22	1636.81
1992/07/23	1622.81
1992/07/24	1613.36
1992/07/27	1617.78
1992/07/28	1617.18
1992/07/29	1637.62
1992/07/30	1622.20
1992/07/31	1608.49
1992/08/03	1605.11
1992/08/04	1609.61
1992/08/05	1624.94
1992/08/06	1618.07
1992/08/07	1611.96
1992/08/10	1578.95
1992/08/11	1561.39
1992/08/12	1547.87
1992/08/13	1548.63
1992/08/14	1560.16
1992/08/17	1554.76
1992/08/18	1531.87
1992/08/19	1526.14
1992/08/20	1509.03
1992/08/21	1530.03
1992/08/24	1484.97
1992/08/25	1464.03
1992/08/26	1475.11
1992/08/27	1516.12
1992/08/28	1519.69
1992/08/31	1529.97
1992/09/01	1516.44
1992/09/02	1515.53
1992/09/03	1543.89
1992/09/04	1534.72
1992/09/07	1538.66
1992/09/08	1536.71
1992/09/09	1523.83
1992/09/10	1527.10
1992/09/11	1530.20
1992/09/14	1601.50
1992/09/15	1580.29
1992/09/16	1595.09
1992/09/17	1579.47
1992/09/18	1600.59
1992/09/21	1566.00
1992/09/22	1557.01
1992/09/23	1542.74
1992/09/24	1536.30
1992/09/25	1510.66
1992/09/28	1481.03
1992/09/29	1483.83
1992/09/30	1470.09
1992/10/01	1484.78
1992/10/02	1475.41
1992/10/05	1402.34
1992/10/06	1421.49
1992/10/07	1434.61
1992/10/08	1446.32
1992/10/09	1437.65
1992/10/12	1441.57
1992/10/13	1471.64
1992/10/14	1453.95
1992/10/15	1453.79
1992/10/16	1458.02
1992/10/19	1479.59
1992/10/20	1504.89
1992/10/21	1496.54
1992/10/22	1511.00
1992/10/23	1528.86
1992/10/26	1534.02
1992/10/27	1536.60
1992/10/28	1508.19
1992/10/29	1493.54
1992/10/30	1489.68
1992/11/02	1482.44
1992/11/03	1483.34
1992/11/04	1470.57
1992/11/05	1484.84
1992/11/06	1487.71
1992/11/09	1508.63
1992/11/10	1515.27
1992/11/11	1509.84
1992/11/12	1542.28
1992/11/13	1541.79
1992/11/16	1542.48
1992/11/17	1550.27
1992/11/19	1543.37
1992/11/20	1547.84
1992/11/23	1523.62
1992/11/24	1526.68
1992/11/25	1513.42
1992/11/26	1523.02
1992/11/27	1529.69
1992/11/30	1545.12
1992/12/01	1546.82
1992/12/02	1528.12
1992/12/03	1530.65
1992/12/04	1526.25
1992/12/07	1519.48
1992/12/08	1506.65
1992/12/09	1504.30
1992/12/10	1480.65
1992/12/11	1476.70
1992/12/14	1478.07
1992/12/15	1479.62
1992/12/16	1477.55
1992/12/17	1472.59
1992/12/18	1495.60
1992/12/21	1517.45
1992/12/22	1520.93
1992/12/23	1527.06
1992/12/28	1547.51
1992/12/29	1545.82
1992/12/30	1538.43
1993/01/04	1538.04
1993/01/05	1554.03
1993/01/06	1551.17
1993/01/07	1538.37
1993/01/08	1529.10
1993/01/11	1522.26
1993/01/12	1533.79
1993/01/13	1510.18
1993/01/14	1526.91
1993/01/15	1555.52
1993/01/18	1581.49
1993/01/19	1572.61
1993/01/20	1572.69
1993/01/21	1580.64
1993/01/22	1593.35
1993/01/25	1571.28
1993/01/26	1575.59
1993/01/27	1561.78
1993/01/28	1572.68
1993/01/29	1574.04
1993/02/01	1590.33
1993/02/02	1584.14
1993/02/03	1605.91
1993/02/04	1615.98
1993/02/05	1643.83
1993/02/08	1646.85
1993/02/09	1639.12
1993/02/10	1642.80
1993/02/11	1659.07
1993/02/12	1649.64
1993/02/15	1674.93
1993/02/16	1651.60
1993/02/17	1656.35
1993/02/18	1670.90
1993/02/19	1683.30
1993/02/22	1679.41
1993/02/23	1658.09
1993/02/24	1652.92
1993/02/25	1661.96
1993/02/26	1680.02
1993/03/01	1691.37
1993/03/02	1701.46
1993/03/03	1690.48
1993/03/04	1685.46
1993/03/05	1686.15
1993/03/08	1702.27
1993/03/09	1711.91
1993/03/10	1714.48
1993/03/11	1708.65
1993/03/12	1688.74
1993/03/15	1705.05
1993/03/16	1700.28
1993/03/17	1689.71
1993/03/18	1696.38
1993/03/19	1686.57
1993/03/22	1656.59
1993/03/23	1653.20
1993/03/24	1666.72
1993/03/25	1663.27
1993/03/26	1667.26
1993/03/29	1675.18
1993/03/30	1686.64
1993/03/31	1676.84
1993/04/01	1670.04
1993/04/02	1657.06
1993/04/05	1658.36
1993/04/06	1667.64
1993/04/07	1654.60
1993/04/08	1658.13
1993/04/13	1671.54
1993/04/14	1674.95
1993/04/15	1674.67
1993/04/16	1678.65
1993/04/19	1687.14
1993/04/20	1680.06
1993/04/21	1666.49
1993/04/22	1680.01
1993/04/23	1656.03
1993/04/26	1643.53
1993/04/27	1636.59
1993/04/28	1630.88
1993/04/29	1618.60
1993/04/30	1626.83
1993/05/03	1632.00
1993/05/04	1619.92
1993/05/05	1628.88
1993/05/06	1617.74
1993/05/07	1607.70
1993/05/10	1616.45
1993/05/11	1613.46
1993/05/12	1632.99
1993/05/13	1636.02
1993/05/14	1632.35
1993/05/17	1630.37
1993/05/18	1619.26
1993/05/19	1606.64
1993/05/21	1613.98
1993/05/24	1608.58
1993/05/25	1623.05
1993/05/26	1617.18
1993/05/27	1633.18
1993/05/28	1627.21
1993/06/01	1625.59
1993/06/02	1628.53
1993/06/03	1630.56
1993/06/04	1638.47
1993/06/07	1660.88
1993/06/08	1662.28
1993/06/09	1679.69
1993/06/11	1685.85
1993/06/14	1686.44
1993/06/15	1684.57
1993/06/16	1689.93
1993/06/17	1681.47
1993/06/18	1687.14
1993/06/21	1697.26
1993/06/22	1698.33
1993/06/23	1690.96
1993/06/24	1692.16
1993/06/25	1699.52
1993/06/28	1712.33
1993/06/29	1703.05
1993/06/30	1700.93
1993/07/01	1698.36
1993/07/02	1697.39
1993/07/05	1694.83
1993/07/06	1705.66
1993/07/07	1739.48
1993/07/08	1798.63
1993/07/09	1798.36
1993/07/12	1808.74
1993/07/13	1806.52
1993/07/14	1815.63
1993/07/15	1807.12
1993/07/16	1829.36
1993/07/19	1835.09
1993/07/20	1826.45
1993/07/21	1821.28
1993/07/22	1828.53
1993/07/23	1830.61
1993/07/26	1859.49
