2015/4/24,9244.72
2015/4/27,9147.95
2015/4/28,9230.48
2015/4/29,9496.58
2015/4/30,9536.81
2015/5/1,9486.97
2015/5/4,9387.41
2015/5/5,9172.67
2015/5/6,9104.51
2015/5/7,8896.35
2015/5/8,9079.50
2015/5/11,8930.24
2015/5/12,9037.90
2015/5/13,8938.68
2015/5/14,8842.42
2015/5/15,8859.63
2015/5/18,8898.04
2015/5/19,8648.97
2015/5/20,8643.93
2015/5/21,8838.94
2015/5/22,8790.53
2015/5/26,8601.19
2015/5/27,8604.66
2015/5/28,8520.06
2015/5/29,8578.18
2015/6/1,8511.00
2015/6/2,8673.64
2015/6/3,8581.36
2015/6/4,8433.12
2015/6/5,8574.44
2015/6/8,8522.82
2015/6/9,8573.65
2015/6/10,8704.77
2015/6/11,8607.74
2015/6/12,8487.60
2015/6/15,8484.04
2015/6/16,8605.16
2015/6/17,8491.43
2015/6/18,8459.53
2015/6/19,8327.65
2015/6/22,8382.55
2015/6/23,8535.29
2015/6/24,8439.46
2015/6/25,8383.66
2015/6/26,8334.76
2015/6/29,8061.48
2015/6/30,8117.55
2015/7/1,7849.03
2015/7/2,7819.34
2015/7/6,7585.55
2015/7/7,7797.79
2015/7/8,7505.76
2015/7/9,7663.56
2015/7/10,7575.95
2015/7/13,7622.66
2015/7/14,7857.22
2015/7/15,7553.32
2015/7/16,7463.50
2015/7/17,7260.90
2015/7/20,7004.02
2015/7/21,7040.77
2015/7/22,6901.99
2015/7/23,6908.41
2015/7/24,6698.35
2015/7/27,6499.68
2015/7/28,6748.39
2015/7/29,6927.75
2015/7/30,6820.85
2015/7/31,6664.70
2015/8/3,6449.13
2015/8/4,6452.83
2015/8/5,6371.32
2015/8/6,6660.66
2015/8/7,6454.38
2015/8/10,6898.02
2015/8/11,6873.25
2015/8/12,7047.90
2015/8/13,6852.44
2015/8/14,6795.93
2015/8/17,6781.82
2015/8/18,6805.68
2015/8/19,6547.23
2015/8/20,6375.01
2015/8/21,6136.11
2015/8/24,5779.53
2015/8/25,5692.27
2015/8/26,5860.46
2015/8/27,6249.93
2015/8/28,6456.65
2015/8/31,6642.02
2015/9/1,6281.39
2015/9/2,6367.69
2015/9/3,6408.65
2015/9/4,6286.30
2015/9/8,6393.51
2015/9/9,6223.78
2015/9/10,6281.47
2015/9/11,6157.14
2015/9/14,6012.69
2015/9/15,6115.08
