1986/1/9,123.21
1986/1/10,124.16
1986/1/13,124.47
1986/1/14,124.67
1986/1/15,124.3
1986/1/16,124.53
1986/1/17,124.41
1986/1/20,124.6
1986/1/21,124.5
1986/1/22,124.75
1986/1/23,124.45
1986/1/24,122.78
1986/1/27,122.45
1986/1/28,122.13
1986/1/29,121.85
1986/1/30,121.15
1986/1/31,121.52
1986/2/3,122.04
1986/2/4,122.87
1986/2/5,121.63
1986/2/6,121.81
1986/2/7,121.97
1986/2/10,120.81
1986/2/11,120.6
1986/2/12,120.09
1986/2/13,119.14
1986/2/14,118.82
1986/2/18,118.05
1986/2/19,117.19
1986/2/20,117.1
1986/2/21,117.22
1986/2/24,115.86
1986/2/25,115.17
1986/2/26,114.77
1986/2/27,114.38
1986/2/28,115.08
1986/3/3,114.38
1986/3/4,113.73
1986/3/5,116.1
1986/3/6,115.25
1986/3/7,114.97
1986/3/10,116.22
1986/3/11,115.86
1986/3/12,116.13
1986/3/13,116.75
1986/3/14,115.22
1986/3/17,114.83
1986/3/18,114.42
1986/3/19,115.1
1986/3/20,114.68
1986/3/21,114.17
1986/3/24,116.84
1986/3/25,118.11
1986/3/26,118.02
1986/3/27,117.68
1986/3/31,117.92
1986/4/1,118
1986/4/2,118.85
1986/4/3,119.95
1986/4/4,120.69
1986/4/7,120.42
1986/4/8,118.4
1986/4/9,118.44
1986/4/10,116.92
1986/4/11,117.3
1986/4/14,117.5
1986/4/15,117.4
1986/4/16,114.95
1986/4/17,114.29
1986/4/18,113.17
1986/4/21,113
1986/4/22,112.18
1986/4/23,112.17
1986/4/24,112.35
1986/4/25,111.12
1986/4/28,110.93
1986/4/29,111.44
1986/4/30,111.77
1986/5/1,113.38
1986/5/2,112.74
1986/5/5,111.25
1986/5/6,112.03
1986/5/7,111.44
1986/5/8,111.34
1986/5/9,111.32
1986/5/12,110.58
1986/5/13,111.54
1986/5/14,111.47
1986/5/15,111.59
1986/5/16,112.87
1986/5/19,112.42
1986/5/20,113.65
1986/5/21,114.46
1986/5/22,115.17
1986/5/23,115.46
1986/5/27,115.03
1986/5/28,115.44
1986/5/29,116.52
1986/5/30,117.51
1986/6/2,117.49
1986/6/3,115.65
1986/6/4,115.39
1986/6/5,114.09
1986/6/6,113.41
1986/6/9,114.18
1986/6/10,112.98
1986/6/11,112.8
1986/6/12,112.41
1986/6/13,112.58
1986/6/16,112.96
1986/6/17,113.93
1986/6/18,113.48
1986/6/19,113.61
1986/6/20,114.72
1986/6/23,113.33
1986/6/24,113.19
1986/6/25,113.04
1986/6/26,112.93
1986/6/27,112.17
1986/6/30,111.61
1986/7/1,111.19
1986/7/2,111.08
1986/7/7,111.54
1986/7/8,111.14
1986/7/9,110.9
1986/7/10,111.12
1986/7/11,112
1986/7/14,111.21
1986/7/15,110.32
1986/7/16,110.03
1986/7/17,110.12
1986/7/18,109.43
1986/7/21,109.09
1986/7/22,109.38
1986/7/23,109.44
1986/7/24,109.84
1986/7/25,110.61
1986/7/28,109.11
1986/7/29,109.17
1986/7/30,108.98
1986/7/31,108.04
1986/8/1,108.06
1986/8/4,108.14
1986/8/5,108.35
1986/8/6,107.81
1986/8/7,107.64
1986/8/8,107.63
1986/8/11,107.18
1986/8/12,107.82
1986/8/13,107.58
1986/8/14,107.16
1986/8/15,107.26
1986/8/18,107.66
1986/8/19,106.97
1986/8/20,106.77
1986/8/21,106.58
1986/8/22,106.77
1986/8/25,106.88
1986/8/26,107.49
1986/8/27,107.05
1986/8/28,107.47
1986/8/29,106.43
1986/9/2,106.26
1986/9/3,106.24
1986/9/4,106.46
1986/9/5,107.27
1986/9/8,108
1986/9/9,107.83
1986/9/10,107.66
1986/9/11,108.8
1986/9/12,107.58
